,verdict,text,part
0,ST-23-10-1463-229,בית משפט השלום לתעבורה במחוז תל-אביב (בת-ים),nothing
4,ST-23-10-1463-229,"פקודת התעבורה [נוסח חדש]: סע'  40, 64","ע""י בא כוחו עו""ד ראו"
5,ST-23-10-1463-229,"תקנות התעבורה, תשכ""א-1961 - לא מרובדות: סע'  26(2)","ע""י בא כוחו עו""ד ראו"
6,ST-23-10-1463-229,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973","ע""י בא כוחו עו""ד ראו"
7,ST-23-10-1463-229,"חוק העונשין, תשל""ז-1977: סע'  40ג, 40 ט, 40י, 40יא, 40יב, 40יג","ע""י בא כוחו עו""ד ראו"
8,ST-23-10-1463-229,* גזר דין בעניינו של נאשם שהורשע בעבירה של גרימת מוות בנהיגה רשלנית ובעבירה של נהיגה תחת השפעת סם משכר.,"ע""י בא כוחו עו""ד ראו"
9,ST-23-10-1463-229,"ביהמ""ש הטיל על הנאשם מאסר בפועל מאחורי סורג ובריח לתקופה של 12 חודשים, פסילת רישיון נהיגה לתקופה של 10 שנים, לצד ענישה נלווית.","ע""י בא כוחו עו""ד ראו"
10,ST-23-10-1463-229,* תעבורה – ענישה – גרימת מוות בנהיגה רשלנית,"ע""י בא כוחו עו""ד ראו"
11,ST-23-10-1463-229,* עונשין – ענישה – מדיניות ענישה: גרימת מוות בנהיגה רשלנית ‏,"ע""י בא כוחו עו""ד ראו"
12,ST-23-10-1463-229,"הנאשם הורשע, על פי הודאתו, בעבירה של גרימת מוות בנהיגה רשלנית ובעבירה של נהיגה תחת השפעת סם משכר.","ע""י בא כוחו עו""ד ראו"
13,ST-23-10-1463-229,"בית המשפט גזר את דינו של הנאשם, ופסק כלהלן:","ע""י בא כוחו עו""ד ראו"
14,ST-23-10-1463-229,הערכים שנפגע מביצוע העבירות בהן הורשע הנאשם הינם שמירה על שלומם ביטחונם של עוברי הדרך וכן שמירה על הערך העליון של קדושת החיים.,"ע""י בא כוחו עו""ד ראו"
15,ST-23-10-1463-229,"לאור קיפוח חייה של המנוחה כתוצאה מרשלנותו של הנאשם, הרי שגבוהה מידת הפגיעה בערכים האמורים.","ע""י בא כוחו עו""ד ראו"
16,ST-23-10-1463-229,"כעולה מעובדות כתב האישום, אין מדובר ברשלנות רגעית, אלא ברשלנות שנמשכה לאורך זמן מסויים.","ע""י בא כוחו עו""ד ראו"
17,ST-23-10-1463-229,"כתוצאה מכך, איבד את השליטה על האופנוע.","ע""י בא כוחו עו""ד ראו"
18,ST-23-10-1463-229,אי התאמת נהיגתו של הנאשם לתנאי הדרך מתפרסת על פני זמן.,"ע""י בא כוחו עו""ד ראו"
19,ST-23-10-1463-229,"לאור הערכים המוגנים, הפסיקה שהובאה ונסיבות ביצוע התאונה, הרי שמתחם הענישה במקרהו של הנאשם עומד על מאסר בפועל לתקופה שבין 6-20 חודשים, פסילה בפועל לתקופה שבין 5-15 שנים, מאסר מותנה, פסילה מותנית ותשלום פיצוי למשפחת המנוח שאפשר וישולב עם קנס.","ע""י בא כוחו עו""ד ראו"
20,ST-23-10-1463-229,"בהתחשב בכך שבצד אחד של המתרס העדפת האינטרס הציבורי על פני הפרטי בעבירות של גרם מוות ברשלנות והקושי העולה מאופן נטילת אחריותו ובצידו השני הנזקים שנגרמו לנאשם כתוצאה מהתאונה, נסיבותיו האישיות והודאתו בכתב האישום שהביאה להקטנת סבל פוטנציאלי למעורבים, יש להעמיד את עונשו של הנאשם מעט מתחת למרכז המתחם שנקבע בכל הנוגע לעונש המאסר ובמרכז המתחם לעניין הפסילה.","ע""י בא כוחו עו""ד ראו"
21,ST-23-10-1463-229,"אומנם, המאשימה ביקשה למקם את עונשו במקום נמוך יותר במתחם (באמצע השליש התחתון), אך דומה שלאור העובדה שהמתחם שנקבע קל מזה לו עתרה המאשימה, מתיישבים הדברים.","ע""י בא כוחו עו""ד ראו"
22,ST-23-10-1463-229,"יש להטיל על הנאשם מאסר בפועל מאחורי סורג ובריח לתקופה של 12 חודשים, שני מאסרים על תנאי, פסילת רישיון נהיגה לתקופה של 10 שנים בפועל, פסילה על תנאי ופיצוי להורי המנוחה בסכום של 25,000 ₪.","ע""י בא כוחו עו""ד ראו"
23,ST-23-10-1463-229,"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן בעבירות של  גרימת מוות בנהיגה רשלנית, עבירה לפי סעיף 40 ביחד עם סעיף 64   לפקודת התעבורה [נוסח חדש], (להלן: ""פקודת התעבורה"")  ונהיגה תחת השפעת סם משכר, עבירה  לפי תקנה 26(2) לתקנות התעבורה, תשכ""א-1961 (להלן: ""תקנות התעבורה"").",רקע וטיעוני הצדדים
24,ST-23-10-1463-229,הצדדים הגישו הסדר טיעון חתום לפיו יודה הנאשם בכתב האישום המתוקן והצדדים יטענו באופן חופשי לעניין ענישתו.,רקע וטיעוני הצדדים
25,ST-23-10-1463-229,"בהתאם לעובדות כתב האישום, ביום 26.5.23, בשעה 15.50 או בסמוך לכך, רכב  הנאשם על אופנוע בכביש 1 מכיוון מערב למזרח, בואכה הסתעפות דרומה לכביש 4, לכיוון מחלף גנות.",רקע וטיעוני הצדדים
26,ST-23-10-1463-229,"הנאשם הרכיב על המושב מאחור את גב' קארין אל-צפון ז""ל שהייתה כבת 17.5 בעת האירוע (להלן: ""המנוחה"").",רקע וטיעוני הצדדים
27,ST-23-10-1463-229,"עובר לכך, צרך הנאשם סם מסוכן מסוג קוקאין ורכב על האופנוע כשגופו ריכוז של 93 נ""ג/מ""ל של BENZOYLECGONINE המהווה תוצר חילוף חומרים של קוקאין, אשר הנו סם מסוכן לפי הגדרתו בפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973.",רקע וטיעוני הצדדים
28,ST-23-10-1463-229,הכביש בו רכב הנאשם הנו חד סטרי הכולל שני נתיבי נסיעה המופרדים ביניהם בקו מקוקו לבן.,רקע וטיעוני הצדדים
29,ST-23-10-1463-229,"בצידו השמאלי של הכביש, שטח הפרדה רחב (להלן: ""שטח ההפרדה"") ומשמאלו מעקי בטיחות התוחמים את הכביש משני צידיו (להלן: ""מעקה הבטיחות"") בקמ' 109, מתעקל הכביש ימינה כך שנוצרת עקומה חדה ימינה (להלן: ""עקומת הכביש"").",רקע וטיעוני הצדדים
30,ST-23-10-1463-229,"בהתאם לכתב האישום, שררה במקום ראות טובה, הכביש הרלוונטי היה תקין ויבש עם מקדם חיכוך הנאמד ב- 0.7, על שטח ההפרדה שבצד הכביש  היו אבני חמץ ולכלוך, מהירות הנסיעה המותרת עמדה על 80 קמ""ש, בצידו השמאלי של קטע הכביש הוצבו מספר תמרורים המזהירים מפני ""עקומה חדה בדרך שלפנייך"", שדה הראיה למקום התאונה עמד על 150 מטר ולכיוון שטח ההפרדה על 102 מטר ומהירות החלקה הקריטית בעקומת הכביש עמדה על 141.51 קמ""ש.",רקע וטיעוני הצדדים
31,ST-23-10-1463-229,"בהגיע הנאשם לעקומת הכביש, לא התאים את מהירות ואופן רכיבתו לעקומה האמורה ולתנאי הדרך, כתוצאה מכך איבד שליטה על האופנוע אשר סטה שמאלה, החליק על הכביש בתחום שטח ההפרדה והתנגש במעקה הבטיחות אשר בצד הכביש.",רקע וטיעוני הצדדים
32,ST-23-10-1463-229,"עקב זאת, הוטחה המנוחה מהאופנוע אל מעקה הבטיחות ונגרם נזק הרסני לאופנוע.",רקע וטיעוני הצדדים
33,ST-23-10-1463-229,"בדיקת המנוחה במקום התאונה על ידי פרמדיקים של מד""א העלתה שמתה במקום.",רקע וטיעוני הצדדים
34,ST-23-10-1463-229,"הנאשם פונה בניידת מד""א לחדר מיון כשהוא פצוע באורח קשה.",רקע וטיעוני הצדדים
35,ST-23-10-1463-229,"בהתאם לכתב האישום, נגרמו תאונת הדרכים ומותה של הנאשמת כתוצאה מנהיגתו הרשלנית של הנהג וזאת בהתבסס על העובדות הבאות:",רקע וטיעוני הצדדים
36,ST-23-10-1463-229,"הנאשם רכב בקלות ראש, ברשלנות ובחוסר תשומת לב לחיי המנוחה.",רקע וטיעוני הצדדים
37,ST-23-10-1463-229,"הנאשם לא התאים את אופן רכיבתו לעקומת הכביש ותנאי הדרך, ואופן רכיבתו סיכנה את המנוחה כמו גם את כלל משתמשי הדרך.",רקע וטיעוני הצדדים
