feature_key,text,extraction
GENERAL_CIRCUM,"במסגרת הטיעונים לעונש פירט אביה של המנחה, מר שי צפון את הנסיבות בהן למד על אודות התאונה, טען שהנאשם לא הביא חרטה וצער כשהודאתו ניתנה לאחר שהבין שנקלע למבוי סתום, הוסיף כי בזמן השבעה ניסה אביו של הנאשם ליצור קשר אך הוא סירב לכך, ציין כי כל חיו השתנו כך שהוא אינו מתפקד כראוי ועתר להטלת עונש מקסימאלי תוך הצבעה על כך שהנאשם היה מסומם.","['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"כן הדגיש כי המנוחה קיבלה רישיון זמן קצר עובר לתאונה לאחר שעברה את הטסט והתיאוריה בפעמים הראשונות, הליך קבורתה של המנוחה היה מורכב מאחר ולא ניתן לקבור מי שאינה יהודייה בבית קברות מסודר וכי הדבר היחיד שיקל עליו הנו הטלת העונש המירבי על הנאשם.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"היא פרטה כי המנוחה רכשה רכב בצבע לבן שהיה האהוב עליה, שאפה ללמוד אדריכלות ועיצוב פנים, השיגה את מטרותיה ורק דבר אחד לא קיבלה- חייה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"כן הוסיפה שאין טעם לחייה שלה, המנוחה הייתה לה חברה לכל דבר וסייעה לה עם בנותייה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"אמא של המנוחה ביקשה להטיל על הנאשם את העונש החמור ביותר האפשרי ומסרה כי יש לה ילד בת שנה ושמונה חודשים, דבר שמחזיק אותה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"כן הפנה לגילו של הנאשם בעת האירוע (21 ותשעה חודשים), אך סבר שיש לתת לכך משקל מדוד לאור העובדה שלא מעט מהעבירות הרלוונטיות נעברות על ידי נהגים בגילאים צעירי0.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"בהתייחסו לתסקיר שירות המבחן, הפנה ב""כ המאשימה לעברו התעבורתי של הנאשם המחזיק ברישיון נהיגה משנת 2018 ובתקופה של שלוש שנים, צבר 12 הרשעות תעבורתיות.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"ב""כ הנאשם פירט בסיכומיו, את הנזק שנגרם לנאשם אשר נפגע פיסית ונפשית ואיבד את בת זוגו.","['1 : לא', '2 : לא', '3 : כן', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"באשר לנסיבותיו של הנאשם, הוסיף בא כוחו שהיה מאושפז במשך שבועיים, עבר שיקום של מספר חודשים, עתיד לעבור ניתוח נוסף, סובל מנכות זמנית של 100% ברגלו וכן מנכויות נפשיות ומפוסט טראומה ברמה בינונית חמורה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לגבי נסיבותיו האישיות של הנאשם, טען בא כוחו כי תחושת האשם שלו חזקה מאוד והוא אדם מופנם מאוד המשתף ברגשותיו באופן כמעט בלעדי את המטפלת שמסייעת לו בנושא פוסט טראומה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"באשר ליום התאונה, מסר שהיה בעל כוונות טהורות כלפי המנוחה, ביום התאונה טיילו יחד בתל אביב ובדרכם חזרה אירעה התאונה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"באשר לעתיד, סיפר שיהיה לו אכפת מאם המנוחה עד לתום חיו, ינסה ליצור עמה קשר גם לאחר שיסיים לרצות את עונשו והוא מוכן להקריב רבות על מנת שיהיה שיפור ולו קל בהרגשתה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"באשר לנסיבותיו האישיות פירט הנאשם כי הוא נמצא בין 4 קירות, סובל מחוסר שינה ונותר ער בשומעו קולות של אופנועים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"בהתאם לאמור בתסקיר שירות המבחן, עבר הנאשם בגיל 17 לתיכון המיועד לנוער בסיכון, לאחר שנחקר בעבירות הקשורות לסמים והשלים את לימודיו באופן שאפשר קבלת תעודת בגרות מלאה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
