text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"עו""ד מועאד אבו ארשיד",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  27, 40.ו., 40.ז, 40.ט.א.4, 40ב, 40ג(א), 40ג(ב), 40ד, 40ה, 40ט, 40ט(1))., 40ט(2))., 40ט(3))., 40ט(4))., 40ט(5))., 40ט(א)(1))., 40ט(א)(2))., 40ט.א.3., 40ט(א)(5))., 144(א), 144(ב), 144(ג), 144(ז), 152, 275, 275א, 338(5), 40יא, 40יב, 40יג, 448(א)",,,,,,,,,,,,,,,,,
"חוק המאבק בטרור, תשע""ו-2016",,,,,,,,,,,,,,,,,
"הנאשם הורשע בדין, על פי הודאתו שניתנה במסגרת הסדר טיעון.",,,,,,,,,,,,,,['כן'],,,
הגיעה העת לגזור את עונשו.,,,,,,,,,,,,,,,,,
מעשי הנאשם והעבירות שבהן הורשע,,,,,,,,,,,,,,,,,
כתב האישום שבעובדותיו הודה הנאשם כולל שלושה אישומים.,,,,,,,,,,,,,,['לא'],,,
"על פי האישום הראשון, בתמצית, במועד מסוים בשנת 2022 הגיע מאן דהו (להלן: האחר) למקום עבודת הנאשם, והציע לו להציג בפניו ""דבר"" שאותו הוא מעוניין למכור לו.",,,,,,,,,,,,,,,,,
"הנאשם סיכם עם האחר כי ישוב מאוחר יותר, ואכן בשעות הערב שב האחר למקום והציג רובה סער מסוג M-16, שאותו הציע למכור לנאשם תמורת 75,000 ₪, לצורך שימוש בחתונתו הקרובה של הנאשם.",,,,['נשק עם מחסנית בהכנס'],,,,[],['רובה סער מסוג M-16'],,,,,,,,
"הנאשם סירב, אך האחר הציע כי יטמין את הרובה במקום סמוך, כדי שהנאשם יוכל לקחתו ולשקול את הצעתו.",,,,,,,,,['רובה סער (Assault Rifle)'],,,,,,,,
"הנאשם נטל את הרובה במכוניתו לביתו, אולם בחלוף כשעה החליט להשיבו למקום שבו הוטמן.",,,,,[],,,,['רובה סער (Rifle)'],,,,,,,,
"בעת היציאה מן הבית פגש הנאשם בקרוב משפחה, הציג לפניו את הרובה וציין כי הוא מעוניין למכרו לצורך חתונתו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['רובה סער (Rifle)'],,,,,,,,
"מכל מקום, הנאשם שב למקום עבודתו, החליט שלא לרכוש את הרובה והטמינו מחדש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['רובה סער (Assault Rifle)'],,,,,,,,
"כאשר האחר שב למקום הבהיר לו הנאשם את החלטתו, והאחר נטל את הרובה.",,,,,,,,,['רובה סער (Assault Rifle)'],,,,,,,,
"בגין מעשים אלה הורשע הנאשם בעבירות של ניסיון להחזקת נשק לפי סעיף 144(א) לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין), ומעשה פזיזות ורשלנות לפי סעיף 338(5) לאותו חוק.",,,,,,,,,,,,,,,,,
"על פי האישום השני, ביום 30.1.23 הגיעו כוחות משטרה לשכונת מגורי הנאשם, כדי לממש צווי הריסה ביחס למבנים מסוימים.",,,,,,,,,,,,,,,,,
"הנאשם ראה את כניסת הכוחות, הגיע למקום שבו היו המבנים המיועדים להריסה, ושם הבחין במספר בקבוקי תבערה המונחים על הרצפה.",,,,,,,,,['בקבוק תבערה (מולוטוב)'],[],,,,,,,
"הנאשם נטל את אחד הבקבוקים, רץ לעבר הכוחות, וממרחק של כ-30 מטרים הצית את הבקבוק ויידה אותו לעברם, כך שזה התנפץ סמוך לכלי הרכב המשטרתיים.",,,,,[],,,[],,[],,,,,,,
"בגין מעשים אלה הורשע הנאשם בעבירות של נשיאת נשק, לפי סעיף 144(ב) לחוק העונשין, וניסיון הצתה, לפי סעיף 448(א) סיפא לאותו חוק.",,,,,,,,,,,,,,,,,
"על פי האישום השלישי, ביום 13.2.23 שוב נכנסו כוחות משטרה לשכונת מגורי הנאשם, כדי לממש צווי הריסה.",,,,,,,,,,,,,,,,,
"במקום התפתחה התפרעות שכללה יידוי אבנים לעבר הכוחות, והנאשם שהתעדכן בכך באמצעות הרשתות החברתיות, הצטרף למתפרעים ויידה בעצמו לעבר הכוחות מספר אבנים בגודל של מחצית כף יד ממרחק של כ-100 מטרים.",,,,,,,,,,,,,,,,,
"בגין מעשים אלה הורשע הנאשם בהתפרעות, לפי סעיף 152 לחוק העונשין, ובהפרעה לשוטר בשעת מילוי תפקידו, לפי סעיף 275 לאותו חוק.",,,,,,,,,,,,,,,,,
ההליך בעניין העונש,,,,,,,,,,,,,,,,,
הצדדים הגיעו כאמור להסדר טיעון שלא כלל הסכמה עונשית.,,,,,,,,,,,,,,,,,
בעניינו של הנאשם הוגש תסקיר מטעם שירות המבחן; נשמעה עדות רעייתו; והוגש תיעוד מטעם שירות בתי הסוהר לגבי מצבו הרפואי (מוצג נ/2).,,,,,,,,,,,,,,,,,
שני הצדדים הגישו עיקרי טענות בכתב והשלימו את טענותיהם בדיון.,,,,,,,,,,,,,,,,,
הראיות לעניין העונש,,,,,,,,,,,,,,,,,
