text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"במקרה הנדון מדובר בסם שהינו נגזרת של אינדזול קרבוקסאמיד, שנכלל בפקודת הסמים המסוכנים לפני כ-7 שנים.",,,,,['הסוג הוא [אינדזול קרבוקסאמיד]'],,,,,,,,,
"בשים לב לאלה, ובנסיבות העניין, נמצא לגזור על הנאשם 36 חודשי מאסר בפועל, מאסרים על תנאי וקנס בסך 8,000 ₪.",,,,,,,,,,,,[],['36 חודשי מאסר בפועל'],"['הנאשם קיבל קנס של 8,000 ₪']"
"ביהמ""ש המחוזי קבע בגזר דינו:",,,,,,,,,,,,,,
"הנאשם חבר לאחר וביחד פעלו לייבא כשני ק""ג של קנבינואיד סינטטי, מתוך תכנון וסיכום מוקדם.",,,,,['הסוג של הסמים הוא [קנבינואיד סינטטי]'],,,,,,,,,
"לא זו אף זו, בביתו החזיק הוא כמות גדולה נוספת מאותו סם ממש, כארבעה ק""ג, וכן קילוגרם נוסף של סם מסוג קנבוס.",,,,,"['הסוג הוא [קנביס], [קוקאין]']","['[4 - ק""ג, 1 - ק""ג]']","['לא בעל המעבדה, בעל הסמים']",,,,,,,
"מדובר אפוא במי שייבא סם שמסוכנותו ניכרת, והחזיק בביתו כמויות מסחריות משני סוגים שונים של סם, באופן המעיד על מעורבות עמוקה בעולם הסמים.",,,,,['הסוג הוא [קוקאין] ו[קנביס]'],,['[בעל הסמים]'],,,,,,,
"באשר לסיבות שאינן קשורות בביצוע העבירה, הרי שמדובר באדם כבן 41, שהודה במיוחס לו, נטל אחריות וחסך זמן ציבורי ניכר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,['כן'],['כן'],,,
"עם זאת, לא ניתן להתעלם מהעובדה כי לחובת הנאשם עבר פלילי רלבנטי, שאינו מאפשר למקם את עונשו בחלק התחתון של המתחם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במסגרת ההליך דנן לא הופנה הנאשם לקבלת תסקיר, ולא הוצגו כל מסמך או חוו""ד שבכוחם להצביע על שינוי באורחותיו או על הפחתת הסיכון הנשקף לציבור מצדו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בנסיבות אלה יש למקם את עונשו מעט מתחת לאמצע מתחם העונש ההולם שנקבע, לצד מאסר על תנאי וקנס כספי שייקח בחשבון את עונש המאסר הממושך ואת היכולות הכלכליות הדלות.",,,,,,,,,,,,,,
"הנאשם הורשע, על-פי הודאתו, במסגרת הסדר טיעון, בכתב אישום מתוקן בו יוחסו לו עבירות של ייבוא סם והחזקת סם שלא לצריכה עצמית, עבירות על סעיפים 13 ו-7(ג) רישא לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג-1973 (להלן: ""הפקודה"").",,,,,,,,,,,['כן'],,,
"על-פי עובדות כתב האישום המתוקן, עובר ליום 23.8.20 הזמין אדם אחר (להלן: ""האחר""), מהונג קונג שתי חבילות המכילות סם מסוכן מסוג MDMB-4en-PINACA שהוא נגזרת של אינדזול קרבוקסאמיד (להלן: ""הסם המסוכן""), במשקל כולל של 1998.58 גרם.",,,,,"['הסוג הוא [MDMB-4en-PINACA], כפי שמצוין בטקסט: ""סם מסוכן מסוג MDMB-4en-PINACA""']",['[1998.58 - גרם]'],"['[בעל הסמים, לא בעל המעבדה]']",,,,,,,
"מיד לאחר מכן נעצר הנאשם ובדירתו נמצאו, בתוך שלוש חבילות, 3,989.97 גרם נטו מהסם המסוכן וכן 1,097.21 גרם סם מסוכן מסוג קנבוס, שלא לשימוש עצמי.",,,,,"['הסוג הוא [קנביס], [קוקאין]']","['[3989.97 - גרם], [1097.21 - גרם]']",,,,,,,,
"בטיעוניו לעונש עמד ב""כ המאשימה על הפגיעה הקשה בערך המוגן של הגנת הציבור ושלומו, מפני פגיעתם הקשה של הסמים ושל הפשיעה הנלווית לשימוש בהם.",,,,,,,,,,,,,,
