,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,"ע""י ב""כ עו""ד רחל חזן",,0.9996513045390705,,,,,,,,,,,,,,,,
1,,נ  ג  ד,,0.9995019094143929,,,,,,,,,,,,,,,,
2,,נ  ג  ד,,0.9995019094143929,,,,,,,,,,,,,,,,
3,,"ע""י ב""כ עו""ד צבי אבנון",,0.9997208541805418,,,,,,,,,,,,,,,,
4,,"חוק העונשין, תשל""ז-1977: סע'  144(ב), 192, 329(א)(2), 340א",,0.9997007984438501,,,,,,,,,,,,,,,,
5,,"במסגרת הכרעת הדין שניתנה בעניינו הנאשם הורשע בעבירות הבאות: ניסיון לחבלה בכוונה מחמירה עבירה לפי סעיף 329(א)(2) לחוק העונשין התשל""ז-1977 (להלן: ""החוק""); נשיאה והובלת נשק עבירה לפי סעיף 144(ב) לחוק; יריות באזור מגורים עבירה לפי סעיף 340א לחוק; ובאיומים עבירה לפי סעיף 192 לחוק.",,0.0007006316772696882,0.3276811573823113,0.01732179208750084,0.04864158070993116,0.9805863644140423,0.08871425874398041,0.05946246492054673,,,,,,,,,,
6,,"על פי הכרעת הדין בתאריך 21.3.07 סמוך לשעה 01:30 הגיע הנאשם לגינה ציבורית ליד רחוב רבי נחמן מברסלב ביפו, שם בילתה חבורת אנשים באכילה ושתיה, וביניהם אלמוני (להלן: ""אלמוני"") ואחיו פלמוני (להלן: ""פלמוני"").",,0.00220250186835123,0.03695964210944366,0.251782566792151,0.8198302766174831,0.43995813877023293,,,0.44449305540279255,0.5875998765615165,0.09708895386500022,0.739659553622787,0.46910681185644243,0.6571458928767183,0.06773343111961087,0.07376517718548617,0.5968727304711624,0.8409898218280333
7,,"הוא פנה לאלמוני בצעקות, קילל אותו ואת פלמוני.",,0.00048741788936806744,0.01570139089605481,0.7587560469021446,0.9858726640307688,0.08350343802108497,,,0.9292624944021645,0.6926914424814847,0.040399141194014505,0.9704216433107067,0.040401584834340545,0.4075629105162158,0.040159790926874106,0.24788152259175739,0.8502083169877197,0.9084827969033794
8,,"אמר לו ולפלמוני ""אני אזיין את אמא שלכם יא בני שרמוטה"" והמשיך להטיל אימה באלמוני בהטיחו בו ""אתה לא רוצה להרגע ?",,0.006781583266383428,0.05012295638091174,0.3589934845045514,0.9488160021813399,0.06328018822969946,,,0.9346348532274429,0.8012238853607789,0.06851785664991705,0.9419258724277108,0.06101916950030688,0.20597048695942435,0.11844163923124851,0.2555195767316988,0.8077845457403718,0.9084600369857329
9,,"אתה לא רוצה לקצר את הלשון שלך?"" כשניסו הנוכחים להרגיע את הנאשם השיב להם בקללות ועזב את המקום.",,0.0005956692904686952,0.01852566668046904,0.36866941203698916,0.9719422912330377,0.11244533219063896,,,0.8567958762125522,0.8215997114905649,0.08003509663433717,0.9246500111813302,0.05288863056334861,0.14948799420005357,0.0428317018745851,0.16597334379889211,0.7246866540088955,0.8435020076021047
