,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,"ע""י ב""כ עוה""ד",,0.999710772494789,,,,,,,,,,,,,,,,
1,,מזרחי ובן טולילה,,0.9990493995223423,,,,,,,,,,,,,,,,
2,,נ  ג  ד,,0.9995019094143929,,,,,,,,,,,,,,,,
3,,נ  ג  ד,,0.9995019094143929,,,,,,,,,,,,,,,,
4,,אבי כהן ומיכל בכר,,0.9981942143078253,,,,,,,,,,,,,,,,
5,,יעקב קדמי   על הראיות - חלק ראשון - הדין בראי הפסיקה,,0.9996710400421103,,,,,,,,,,,,,,,,
6,,"חוק העונשין, תשל""ז-1977: סע'  31, 144, 144(א), 144(ב2), 300(א)(2), 305(1), 454, 498",,0.9997832936792396,,,,,,,,,,,,,,,,
7,,"פקודת הראיות [נוסח חדש], תשל""א-1971: סע'  10(א)א, 10א(ד), 12, 54א, 54א(א)",,0.9998028331754609,,,,,,,,,,,,,,,,
8,,"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  184",,0.9997732288613146,,,,,,,,,,,,,,,,
9,,"בתאריך 27.4.99, בראשון לציון, ארע פיצוץ ברכב מסוג הונדה לאחר שהוצמד לו מטען חבלה.",,2.1561333731092917e-05,0.04278476536911871,0.22968396564983254,0.9627607073957474,0.09530998562590111,,,0.5364009789387474,0.950945472466343,0.5944452595223609,0.8885699277710257,0.22844249124673424,0.1890811901673234,0.14524465237144993,0.10923229853376545,0.9016606049222035,0.9542128244023822
10,,"באותה עת היו ברכב אשר אילוז ובנו בן השלוש – אביב אילוז ז""ל.",,0.010722226130610553,0.028627521447105713,0.8476938593028702,0.955860563027249,0.09272506511210238,,,0.817269784664588,0.7086089024882897,0.05824737770573761,0.9383913735192712,0.0651240585188723,0.41648939659531004,0.2008961400019836,0.07550684642154833,0.6496034518444236,0.8577555214320486
11,,אין מחלוקת על כך שכתוצאה מהפיצוץ נהרג אביב אילוז ואשר אילוז (להלן – אילוז) נפצע קשה.,,0.00031425026869291554,0.025202459277203264,0.7631665145870976,0.881307253511794,0.4125205582956145,,,0.6261648270683428,0.6261735903083769,0.14258689464867072,0.8079261841146597,0.4011912246852921,0.6384106166055868,0.11009063059102848,0.013237019249269573,0.4842536112405325,0.404755353185592
12,,"חקירת המשטרה את האירוע, שנערכה בשנת 1999, לא צלחה.",,0.997029452052484,,,,,,,,,,,,,,,,
13,,במהלך השנים 2001-2002 אירעו ביפו מעשי רצח וניסיונות רצח רבים.,,0.998460886566438,,,,,,,,,,,,,,,,
14,,"המשטרה, שגיששה באפילה, הקימה בימ""ר ת""א מחלק מיוחד לטיפול בנושא, ובראשו עמד סנ""צ אפרים ברכה, להלן – ברכה (ראו עדותו בעמ' 272 (333) לפרוטוקול).",,0.9983313507392698,,,,,,,,,,,,,,,,
15,,בתאריך 5.6.02 אושפז הנאשם בבית-חולים לאחר שנורה במתחם משפחתו ביפו (להלן – המתחם).,,0.0017783158420639586,0.06917839387624738,0.2137324119545685,0.7253050484347806,0.23704826584753508,,,0.7913446460451373,0.7369166492888742,0.07667992124960313,0.705270535394985,0.2022831227688325,0.33209462886472124,0.06608366099014208,0.059990860714842296,0.559157660819812,0.7040576465733671
16,,"לטענתו, אחיו כמאל טורק (להלן – כמאל) וסמי טורק (להלן – סמי) הם שירו בו וניסו לרצוח אותו (ראו תמליל קלטת המתעדת עימות בין הנאשם לכמאל מיום 9.7.02 -   ז/5).",,0.015956303943123022,0.04431703910085259,0.2490543682686891,0.9147435994199296,0.44902649378329146,,,0.6332754233988306,0.6097405233907852,0.21673744783831123,0.8267955065090554,0.6234263931419012,0.866605896051991,0.09237510666044853,0.04427499495424206,0.661106701788052,0.8109656584687858
17,,ברכה וחוקריו הגיעו לבית החולים על-מנת לתשאל את הנאשם.,,0.9987691920788401,,,,,,,,,,,,,,,,
18,,"באותו היום (6.6.02) אישרה עו""ד פנינה גיא, ממונה בכירה לפרקליטת המחוז, כתוארה אז, ""הענקת מעמד עד מדינה"" לנאשם.",,0.9995920909032351,,,,,,,,,,,,,,,,
19,,(ראו המסמך המצורף למסמך ז/1).,,0.9996504792112257,,,,,,,,,,,,,,,,
20,,מעמדו של הנאשם כעד-מדינה קיבל גושפנקא ביום 18.6.02 בהסכם ז/2 (להלן – ההסכם הראשון).,,0.9998186260660405,,,,,,,,,,,,,,,,
21,,"הרצח נשוא התיק שלפנינו (להלן – הרצח) לא הוזכר בו ולא עמד לדיון באותה עת וממילא לא נכלל ברשימת העבירות הארוכה שפורטה בו, בגינה הוענק לנאשם מעמד זה.",,0.9991506609719939,,,,,,,,,,,,,,,,
22,,"הנאשם חשף במסגרת ההסכם הראשון, בין השאר, את חלקם של כמאל, סמי ושלמה טליאס (להלן – טליאס) בביצוע העבירות הנדונות בו.",,0.9991850711242667,,,,,,,,,,,,,,,,
23,,"לאחר הפללתם על-ידי הנאשם בביצוע העבירות נשוא רשימת ההסכם הראשון, מסרו השלושה (שלימים העידו במשפט זה כעדי תביעה) למשטרה מידע לפיו הנאשם קשור ברצח, מידע בעקבותיו נחקר הנאשם בתאריך 21.7.02 באזהרה כחשוד במעורבות כזו (ראו תמלילי חקירות הנאשם ז/11א' והודעתו ז/11ב').",,0.002311614210184371,0.03514322768847949,0.24397729042763766,0.48145612629983303,0.4987097245789758,,,,,,,,,,,,
24,,"בתאריך 20.8.02 (או 18.8.02, כעולה מהנטען בסעיף 31 לנ/7) הוגש כנגד הנאשם כתב –האישום בתיק דנן (להלן – כתב-האישום), המייחס לו עבירות של רצח, ניסיון לרצח והיזק בחומר נפיץ, בניגוד לסעיפים 300(א)(2), 305(1),   ו-454 לחוק העונשין תשל""ז – 1977.",,0.000948795710715748,0.25624936381055263,0.02005490940655305,0.09932275412358021,0.7134046409759435,0.32897246227899385,0.03359665232453,,,,,,,,,,
25,,"בכתב-האישום שהוגש כנגד הנאשם, נטען כדלקמן:",,0.9995922759725451,,,,,,,,,,,,,,,,
