,verdict,text,part
0,SH-13-03-45791-353,"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 40ג(ב), 40ט, 192, 275, 40יא",הנאשם
1,SH-13-03-45791-353,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג)",הנאשם
2,SH-13-03-45791-353,"הנאשם הורשע, על יסוד הודאתו בעובדות כתב האישום, בעבירות של איומים, לפי הוראות סעיף 192 לחוק העונשין, תשל""ז-1977 (להלן – חוק העונשין), הפרעה לשוטר במילוי תפקידו, לפי הוראות סעיף 275 לחוק העונשין והחזקת סמים מסוכנים שלא לצריכה עצמית לפי הוראות סעיפים 7(א) ו-7(ג) רישא לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973 (להלן – פקודת הסמים המסוכנים).",גזר דין
3,SH-13-03-45791-353,"מההרשעה נשמטה הכרזת הנאשם כסוחר סמים, והשמטה זו מתוקנת בזה.",גזר דין
4,SH-13-03-45791-353,"על פי עובדות כתב האישום, ביום 17.3.13 הגיעו שוטרים לערוך חיפוש בדירת הנאשם.",גזר דין
5,SH-13-03-45791-353,"הנאשם יצא מדירתו, וכאשר השוטרים הזדהו בפניו איים עליהם עם כלבו, מסוג אמסטף, ולאחר מכן אף שלף סכין יפנית ונופף בה לעיני השוטרים.",גזר דין
6,SH-13-03-45791-353,"לאחר מכן נכנס לדירתו, נעל אותה, והשליך מחלון השירותים סמים מסוכנים מסוג חשיש במשקל 154.7 גרם נטו, וכן השליך אל אסלת השירותים סמים מסוכנים מסוג חשיש במשקל 53.7 גרם נטו.",גזר דין
7,SH-13-03-45791-353,"בנוסף החזיק הנאשם, על גופו ובסלון הדירה סמים מסוכנים מסוג חשיש במשקל 61.8 גרם נטו ובמשקל 74.8 גרם נטו, בהתאמה.",גזר דין
8,SH-13-03-45791-353,"עוד נתפס בדירה רכוש, שכלל בין השאר, 13,422 ₪ במזומן, 8 דולר ותווי קנייה בשווי כולל של 1,354 ₪.",גזר דין
9,SH-13-03-45791-353,"על יסוד הודאתו של הנאשם בעובדות אלה הורשע הנאשם, כאמור, בעבירות הנ""ל.",גזר דין
10,SH-13-03-45791-353,"עוד יצוין, ברקע הדברים, כי לבקשת ב""כ הנאשם – על רקע קשיי התקשורת עם הנאשם – נשלח הנאשם לבדיקה פסיכיאטרית.",גזר דין
11,SH-13-03-45791-353,"ואולם, על פי חוות הדעת הפסיכיאטרית מיום 18.12.13, שהוכנה בעקבות בדיקה זו, נמצא הנאשם כשיר נפשית, מהותית ודיונית.",גזר דין
12,SH-13-03-45791-353,"ב""כ המאשימה ביקש להחמיר בעונשו של הנאשם, תוך הפניה לעברו הפלילי המכביד של הנאשם, הכולל מאסר על תנאי בר הפעלה ופסילה על תנאי בת הפעלה.",גזר דין
13,SH-13-03-45791-353,"ב""כ המאשימה הדגיש את הערכים החברתיים המוגנים שנפגעו מביצוע העבירות: שלום הציבור וביטחונו, הבטחת שלומם של נציגי הרשויות בכלל והשוטרים בפרט, והפגיעות הנגרמות מעבירות סמים, שהינן בבחינת עבירות מחוללות פשיעה; ועתר למתחם עונש הולם בין 12 חודשי מאסר לבין 25 חודשי מאסר.",גזר דין
14,SH-13-03-45791-353,"ב""כ המאשימה ציין עוד את חומרת מעשיו של הנאשם כלפי השוטרים, וכן את הכמויות הניכרות של הסמים המסוכנים בהם החזיק הנאשם.",גזר דין
15,SH-13-03-45791-353,"ב""כ המאשימה ביקש להפעיל את עונש המאסר המותנה במצטבר לכל עונש שיוטל על הנאשם, להפעיל את עונש הפסילה המותנית ולהטיל ענישה נלווית, לרבות בהשתת קנס כספי.",גזר דין
16,SH-13-03-45791-353,"עוד יש לציין, בהקשר זה, כי בכתב האישום ביקשה המאשימה לחלט את הכספים והרכוש שנתפסו בדירת הנאשם.",גזר דין
17,SH-13-03-45791-353,"ב""כ הנאשם, מצידו, טען כי מדובר בעבירות שהן ברף הנמוך לעבירות מסוגן, ועתר למתחם עונש הולם שבין 4 חודשי מאסר לבין 10 חודשי מאסר.",גזר דין
18,SH-13-03-45791-353,"לשיטת ב""כ הנאשם, קשה להתייחס ליציאתו של הנאשם מהדירה עם כלבו כאל אירוע חמור, בפרט כאשר הנאשם היה אדם בודד אל מול מספר לא מבוטל של בלשים.",גזר דין
19,SH-13-03-45791-353,"הגם שב""כ הנאשם ער לעברו המכביד של הנאשם, לשיטתו יש ליתן משקל של ממש להודאתו המלאה בעובדות כתב האישום כמות-שהן ולנטילת האחריות, ולהקל עמו.",גזר דין
20,SH-13-03-45791-353,"יתר על כן, מדובר בנאשם הסובל מבעיות שונות במישור הנפשי, לרבות בהתמכרות לסמים מסוכנים, ואף נתונים אלה יש לזקוף לזכותו.",גזר דין
21,SH-13-03-45791-353,קביעת מתחם העונש ההולם:,גזר דין
22,SH-13-03-45791-353,"בהתאם להוראות סעיף 40ג(א) לחוק העונשין על בית המשפט לקבוע את מתחם העונש ההולם לעבירות אותן ביצע הנאשם בהתאם לעקרון ההלימה תוך התחשבות בערך החברתי שנפגע מביצוע העבירות ובמידת הפגיעה בו, במדיניות הענישה הנהוגה והנסיבות הקשורות בביצוע העבירות כמפורט בהוראות סעיף 40ט לחוק העונשין.",גזר דין
23,SH-13-03-45791-353,"לעניין הערכים החברתיים המוגנים מקובל עליי טיעון ב""כ המאשימה.",גזר דין
24,SH-13-03-45791-353,"יחד עם זאת, בשים לב לסוג הסמים המסוכנים המדובר (חשיש), כמו גם לנסיבות עבירות האיומים והפרעת השוטרים במילוי תפקידם, ובהתחשב במקובל בפסיקתו של בית משפט זה, יש לקבוע במקרה דנא מתחם עונש הולם בין 6 חודשי מאסר בפועל לבין 12 חודשי מאסר בפועל.",גזר דין
25,SH-13-03-45791-353,גזירת עונשו של הנאשם בתוך מתחם העונש ההולם:,גזר דין
26,SH-13-03-45791-353,"בהתאם להוראות סעיף 40ג(ב) לחוק העונשין על בית המשפט לגזור את עונשו של הנאשם בתוך מתחם העונש ההולם – למעט מקרים חריגים בהם הוא רשאי לחרוג ממתחם זה, שאין עניינם לכאן – וזאת תוך התחשבות בנסיבות שאינן קשורות בביצוע העבירות כמפורט בהוראות סעיף 40יא לחוק העונשין.",גזר דין
27,SH-13-03-45791-353,"באשר לנאשם שלפניי, השיקולים הרלוואנטיים לגזירת עונשו הם כלהלן:",גזר דין
28,SH-13-03-45791-353,"הרשעות קודמות – לנאשם 23 הרשעות קודמות, שעיקרן בעבירות סמים ורכוש (ר' גיליון הרשעותיו ע/1), ותלוי ועומד נגדו מאסר על תנאי בר הפעלה (ר' ע/2).",גזר דין
29,SH-13-03-45791-353,"יתר על כן, לא מדובר במקרה בו עומד הנאשם בפעם הראשונה בפני עונש של מאסר בפועל (ר' גם גיליון הכליאות ע/3), וכפועל יוצא מכך אין מקום להתחשבות, הננקטת בנסיבות המתאימות, עם מי שעומד לראשונה בפני עונש מאסר.",גזר דין
30,SH-13-03-45791-353,"הודאה ונטילת אחריות – הנאשם הודה בעובדות כתב האישום כמות שהן, ונטל אחריות, ונתונים אלה יש לזקוף לזכותו.",גזר דין
31,SH-13-03-45791-353,"נתוניו האישיים של הנאשם, לרבות מצבו הנפשי – הנאשם הינו יליד 1970, שכטענת הסניגור מגיע מרקע של בעיות אישיות קשות, לרבות התמכרות לסמים, בעיות נפשיות ואף ניסיון אובדני.",גזר דין
32,SH-13-03-45791-353,"כעולה מכל האמור לעיל, תוך התחשבות במכלול השיקולים הרלוואנטיים, יש לגזור את עונשו של הנאשם בשליש העליון של מתחם העונש ההולם, דהיינו: לעונש של 10 חודשי מאסר בפועל.",גזר דין
33,SH-13-03-45791-353,"כמו כן, נוכח עברו הפלילי המכביד של הנאשם, יש להפעיל את עונש המאסר המותנה במצטבר לעונש זה.",גזר דין
34,SH-13-03-45791-353,"נוכח עונש חמור זה, ובפרט בשל בקשת חילוט הרכוש מטעם המאשימה, אין מקום להוסיף ולגזור על הנאשם ענישה כלכלית נוספת, אשר בהתחשב בנסיבותיו האישיות של הנאשם יש להניח כי לא יהא בה אלא כדי להאריך את עונש המאסר בפועל שהושת עליו.",גזר דין
35,SH-13-03-45791-353,"אשר על כן ולאור כל האמור לעיל, אני גוזר על הנאשם את העונשים הבאים:",גזר דין
36,SH-13-03-45791-353,"10 חודשי מאסר לריצוי בפועל, החל מיום מעצרו (17.3.13).",גזר דין
37,SH-13-03-45791-353,"בסך הכל ירצה אפוא הנאשם 22 חודשי מאסר, החל מיום מעצרו (17.3.13).",גזר דין
38,SH-13-03-45791-353,"מאסר על תנאי למשך 6 חודשים, אותו לא יישא הנאשם אלא אם כן יעבור, תוך שלוש שנים מיום שחרורו מן המאסר, עבירה בניגוד להוראות פקודת הסמים המסוכנים מסוג פשע.",גזר דין
39,SH-13-03-45791-353,"פסילה מלקבל או להחזיק רישיון נהיגה למשך 6 חודשים על תנאי, והתנאי הוא שבמשך שנתיים מהיום לא יעבור הנאשם עבירה מהעבירות המנויות בפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973.",גזר דין
40,SH-13-03-45791-353,"אני מורה בזה על חילוט הרכוש שנתפס בדירת הנאשם, דהיינו: 13,422 ₪ במזומן, 8 דולר, תווי קנייה בשווי כולל של 1,354 ₪, מחשב אישי מסוג איי.",גזר דין
41,SH-13-03-45791-353,בי.,גזר דין
42,SH-13-03-45791-353,"אם, מצלמה של חברת סוני וממיר שחור.",גזר דין
43,SH-13-03-45791-353,"ניתן בזה צו כללי, לעניין מוצגים, לשיקול דעתו של קצין משטרה.",גזר דין
44,SH-13-03-45791-353,הסמים יושמדו.,גזר דין
45,SH-13-03-45791-353,זכות ערעור לבית המשפט המחוזי בתוך 45 יום מהיום.,גזר דין
46,SH-13-03-45791-353,"5129371ניתן היום, ‏יום רביעי כ""ב טבת תשע""ד, ‏25 דצמבר 2013, בנוכחות הצדדים.",גזר דין
47,SH-13-03-45791-353,"ד""ר שאול אבינור 54678313",גזר דין
