text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"אורן אסרף, ת""ז xxxxxxxxxx(עציר)",,,,,,,,,,,,,,
"הנאשם הורשע על סמך הודאתו, במסגרת הסדר טיעון שכלל את תיקון כתב האישום, בעבירות שלהלן: ניסיון יבוא סמים עבירה לפי סעיף 13 + 19א' לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג – 1973 (להלן: ""פקודת הסמים"") + סעיף 29 לחוק העונשין, התשל""ז – 1977 (להלן: ""חוק העונשין""); ניסיון להחזקת סם מסוכן שלא לצריכה עצמית, עבירה לפי סעיף 7(א) + (ג) רישא לפקודת הסמים +סעיף 25 לחוק העונשין והחזקת סם מסוכן שלא לצריכה עצמית, עבירה לפי סעיף 7(א) + (ג) רישא לפקודת הסמים.",,,,,,,,,,,['כן'],,,
"בעובדות כתב האישום המתוקן (להלן: ""כתב האישום"") נאמר כי במועד שאינו ידוע במדויק למאשימה, בסמוך למועדים המפורטים בכתב האישום, תיאם הנאשם עם אחר או אחרים שזהותם אינה ידועה למאשימה, לייבא סם מסוכן מסוג קוקאין במשקל העולה על 7.994 ק""ג נטו (להלן: ""הסמים"") מקולומביה לישראל, באופן שהאחר ישלח לישראל את הסמים מקולומביה, כאשר הסמים יוכנסו לתוך שקיות והאחר ידווח על הסמים כתוסף ויטמין ויישלח את הסמים אל הנאשם, תוך רישום שם וכתובת בדויים, באמצעות חברת המשלוחים DHL.",,,,,['קוקאין'],,,,,,,,,
"רשויות המכס בגרמניה פתחו את החבילה והוציאו מתוכה 2 שקיות המכילות חומר החשוד כסם מסוכן מסוג קוקאין במשקל 1.063 ק""ג לצורך בקרה ומעקב והשאירו בחבילה 16 שקיות המכילות סם במשקל 7.994 ק""ג נטו.",,,,,"['הסוג הוא [קוקאין], [קנביס]']","['[1.063 - ק""ג], [7.994 - ק""ג]']",['לא בעל הסמים'],,,,,,,
"בחיפוש שנערך בדירה נתפס סם מסוכן מסוג קנבוס במשקל 520.1 גרם נטו, אותו החזיק הנאשם שלא לצריכה עצמית וללא היתר ורישיון כדין.",,,,,['קנביס'],['[520.1 - גרם]'],"['הנאשם לא מוזכר כבעל המעבדה, אלא רק כמי שהחזיק סמים מסוג קנבוס במשקל 520.1 גרם נטו, ללא רישיון או היתר כדין. זה מצביע על כך שהנאשם היה']",,,,,,,
"הנאשם, כאמור, הודה במסגרת הסדר טיעון והורשע על סמך הודאתו.",,,,,,,,,,,['כן'],,,
"במסגרת הראיות לעונש הגישה המאשימה את גיליון רישומו הפלילי של הנאשם (מע/1) ממנו עולה כי לחובתו שלוש הרשעות קודמות בעבירות רכוש, סמים (החזקה לצריכה עצמית) והעדר מן השירות שלא ברשות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"בנוסף, הוגש תדפיס רישומו התעבורתי המלמד כי לחובתו של הנאשם לא פחות מ- 26 הרשעות בשלל עבירות מתחום התעבורה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"כן הובאה בחשבון העובדה כי הנאשם חסך בהודאתו שמיעת מספר רב של עדים, לרבות עדים מחו""ל שהיו צריכים להגיע ולהעיד בישראל.",,,,,,,,,,,,,,
"נאמר כי הנאשם הודה בהזדמנות הראשונה ונטל אחריות על מעשיו ובכך חסך שמיעתו של תיק גדול שבו נדרשו להתייצב עדים מחו""ל, דבר שהיה מעמיס על הקופה הציבורית.",,,,,,,,,,['כן'],['כן'],,,
